4386.24,1369.45,11985.1,2892.23,9326.64,8552.29,5034.65,6572.67,9965.36,3846.52,3370.93,8157.66,12201.3,3551.32,2948.14,12264.6,2958.06,7631.16,299.556,5736.38,1413.71,4905.62,7694.7,1420.39,12449.7,7732.07,12489.7,6174.76,4600.06,12548.8,802.732,9855.33,12606.9,3038.56,4642.16,4649.01,7863.57,8841.74,12719.5,3065.03,12756,10506.2,3077.82,6322.09,11197.5,12844.6,12861.9,8965.3,6364.47,3478.17,4745.61,824.948,8680,3121.91,1745.52,10700,1749.59,5778.87,1488.98,8103.78,6457.78,9779.06,8130.96,13129.4,4823.53,10474.7,11497.5,12164,1504.52,5505.69,6525.43,1508.75,6537.75,11576.1,11968.7,2175.4,11606.9,13307.9,3202.6,6577.54,3207.72,1521.33,5919.97,4232.94,3602.6,13390.6,4916.82,4920.11,10015.3,1529.59,12000.7,13442.7,10039.8,4546.52,6644.12,2205.38,1535.42,9030.01,12447.9,13498.5,2210.45,2749.28,3422.45,2751.36,11806.3,13529.6,9420.2,1541.85,3255.35,3930.53,3931.46,4971.98,2758.13,8403.81,1043.8,4292.28,5651.15,2760.04,861.538,6693.3,4977.38,6693.74,13566.6,2577.86,3261.1,3260.92,7725.26,13562.8,13561.3,5649.99,3753.19,3933.38,503.729,3257.24,11140.8,8395.46,3644.71,13535.4,6676.42,8774.95,5634.53,6669.49,4564.55,4955.64,3245.68,13494.7,1536.47,13481.9,3239.65,3237.99,4939.09,13453.4,8335.3,7299.46,6626.45,7644.04,2729.85,4243.03,13394.1,9990.69,13375,4904.22,7254.69,3208.74,9952.92,11242.6,1517.16,2178.04,3195.66,1895.35,4868.05,6540.08,3184.27,5513.06,6521.55,3175.19,13189.5,4835.5,837.887,6488.65,6481.77,7473.55,13106.1,3148.87,10754.9,831.959,13046.6,4782.8,4777.16,6415.67,8050.08,2124.99,3115.84,3111.96,8009.77,11263,1095.7,1468.6,8605.92,3087.89,12816.2,4053.68,11157,1922.05,9978.13,477.029,5297.69,209.272,11061.1,12005.9,10390.4,4264.23,5582.62,3026.83,802.261,3378.47,3635.85,4588.55,3003.58,12457.2,2040.36,6129.43,6119.46,6109.43,7661.63,12334.9,788.089,1759.28,1403.49,11888.2,5100.15,2004.08,297.247,296.851,12145.3,6588.84,4445,7839.39,4429.25,12037.1
10438.9,2885.78,8960.18,1376.1,2901.39,9009.25,1383.27,7510.5,12132.8,10610.7,4471.63,459.797,2942.3,1399.73,2952.35,4510.33,1406.65,5138.86,3911.64,3592.45,2525.11,4194.92,10849,2537.35,12468.2,10538.8,469.805,3015.5,12548.1,9381.98,4255.19,4628.32,1441.94,6241.47,3047.69,4656.15,1815.59,5302.88,10750.4,12757.7,814.995,12794.1,5678.13,1464.24,5693.75,11230.5,310.092,1471.87,6374.62,11932.4,12950.2,12966.7,11978.2,12999.2,6423.07,830.025,9738.89,6446.14,3796.42,5456.76,4810.49,3634.23,490.167,6489.82,13165.4,11884.2,11516.7,8187.53,2513.37,5863.55,6536.38,8219.76,13271.3,4205.49,6560.74,8910.77,11626.7,4399.75,4895.71,497.204,3213.17,7264.99,850.883,7275.98,6614,6618.71,644.018,6627.76,12400.5,3233.57,7130.91,4549.22,4265.16,10063,4949.3,13496.2,4954.4,10083.9,6668.96,13522.2,8386.19,3253.48,3748.17,2573.73,13548.9,860.906,13557.8,6691.45,861.627,3652.63,8413.61,10132.8,6699.44,13580.6,5659.64,3941.9,3265.97,5661.7,6704.72,12254,2582.36,1547.7,2765.48,1547.68,10143.7,8424.01,3266.42,4984.94,3265.75,4299.5,7377.23,5658.13,4981.14,8414.33,11845.8,4977.7,3260.54,11151.4,2218.66,13550.6,11824.5,6681.2,5996.83,6675.92,7702.74,3249.91,10085.7,3246.88,11783.4,5977.49,3241.88,7140.92,11077.2,10047.6,13452.8,854.528,6629.45,7647.19,13417.2,3223.74,12895.9,1136.08,13377.9,13367.4,7255.73,4897.29,13334.8,13323.4,4884.92,9257.85,9918.78,8230.4,637.227,6538.8,3183.57,3180.48,13211.6,8182.35,8828.63,6499.42,1500.19,4553.89,1874.67,2148.16,9777.3,4801.73,1490.5,9743.26,3136.01,1485.38,13005.2,10682.9,11968.7,3116.94,12939.7,5727.06,12905.9,9621.23,11236.2,12854.1,6335.41,8584.32,1461.27,9542.21,1457.31,11759.8,6915.48,3058.47,8498.61,12671.5,12652.5,7197.17,805.716,3031.39,12575.1,12555.5,12535.7,4595.41,7748.35,9313.47,9298.42,4566.1,2988.88,11761.5,6108.29,8600.07,4528.62,7634.27,8231.39,1403.18,6046.61,783.025,4127.66,2320.96,9080.05,9986.12,12119.2,8102.69,2463.41,2459.06
452.673,7439.35,2451.71,12040.2,9005.32,9461.84,5976.87,10587.6,11209.7,2931.16,6757.43,7574.47,8195.13,1754.15,785.831,787.075,12321.1,4532.1,12363.1,2981.39,1774.49,2991.18,2996.04,11501.6,302.65,7951.92,10935.7,4606.6,7159.4,4254.99,9410.71,2070.31,11999.5,4011.65,11702.1,5295.44,3061.27,11121.8,6297.29,3074.49,11170.2,5679.02,7956.02,3091.63,3095.83,4729.64,4735.98,1474.15,4748.49,2638.35,4383.49,1481.55,13003.9,8718.81,3135.73,3139.5,9096.53,3146.9,6464.12,2349.48,13129,4823.71,9822.13,13172.9,11511.5,13201.1,7808.28,5513.04,12217,8875.82,6547.28,8503.65,845.568,12275.9,3202.45,4220.06,11646.3,3210.76,1907.36,12692.2,13386.2,11017.8,13407.1,5591.13,1529.76,5317.19,4933.7,10043.3,8346.71,8352.07,11768.1,13489.4,8755.88,4274.9,10085.9,5989.74,10096.4,5355.1,11819,860.492,12502.5,4291.28,13562.6,13567.7,323.398,6699.02,3264.87,862.86,13589.4,2765.97,2583.49,13599.2,8431.91,1940.66,6713.47,11879.1,13610.2,6715.93,6716.48,11196,3272.62,3272.7,10162,1550.35,3768.71,1550.22,11486.2,13610.8,3271.45,3662.86,1940.8,9651.38,863.764,3268.65,8427.12,3267.08,6703.87,13583.1,12527.6,1545.99,2578.58,3260.89,6189.89,3258.33,3256.96,5999.61,6678.61,5353.51,11803.8,4958.88,11791.2,13500.2,3243.81,5618.96,2206.09,8736.56,3235.82,10039.1,4931.64,5596.78,3226.9,8313.85,1032.5,5580.02,11679.3,5571.06,12675.1,9961.91,8266.54,847.419,13310.5,1515.75,495.218,8228.61,8879.13,3185.73,13233.6,12196.8,3176.12,11516.1,12505.1,9826.2,11857.1,3471.96,2671.56,6467.01,10420.6,4139.92,8095.79,13042.2,13026.2,11731.6,10344.5,6404.44,5402.15,8397.58,12926.4,11269.1,9623.48,10588.6,3093.39,8597.72,4060.72,479.601,9543.42,4043.56,12096.4,7251.29,8511.61,5290.66,3511.32,3674.79,6235.64,9875.75,12594,12574.3,4609.48,8133.04,7129.75,6167.47,5529.47,9296.92,1421.12,11452,11432.9,1414.34,12350,5140.99,7012.6,4512.15,1402.83,3557.81,11598.7,9108.9,1393.45,6927.52,12136.2,4449.49,12092.5,8084.67
11989.8,4412.15,12034.4,4077.78,6564.42,12100.8,1990.18,2924.88,12166.6,4476.23,11265.4,6484.07,4499.83,785.641,2960.68,12317.5,3420.19,205.504,1771.24,2985.65,12422.6,2536.5,2044.54,3005.22,11537.3,4234.48,1433.2,11923.9,4254.65,9410.04,3038.49,8097.46,3047.74,11330.3,12702.9,12722,5917.93,6297.72,11155.1,12797.1,3083.53,4710.94,10570.2,1094.4,1470.67,12905.4,12922.9,2120.5,5400.87,9685.05,7400.25,2330.97,4401.51,5051.54,10738.7,11412,8764.76,13104.5,3155.59,3637.84,4826.1,12146.2,13179.9,1504.28,3176.59,3838.14,2516.56,13250.4,6545.16,13277.1,317.99,846.177,13315.7,9948.55,848.379,12318.7,6594.36,850.465,498.42,10666,8312.52,11714.1,644.412,3231.36,13449.9,3726.51,4263.65,2561.53,13487.1,13495.8,4954.92,5630.61,10091.9,7992.76,8390.93,13542.8,13549.8,7720.98,13562.9,11844.7,3263.37,1151.59,13586.1,11177.6,7743.49,3946.58,3947.83,13609.2,12559.2,2228.54,4997,3274.71,12929.6,11207.9,2589.9,12576.9,11901.3,8452.59,1552.83,10179,6728.89,5682.7,5003.73,1553.01,3278.22,8846.21,12580.2,6727.21,5889.79,9126.97,3276.18,5391.87,6722.02,7398.72,2877.37,7753.86,8437.33,13606.7,6026.29,6709.24,6706.89,2224.03,13582.8,8416.65,10803.9,13565.3,6690.11,10115.7,11140,6680.01,11811.5,12194.2,13515.5,13507.4,4273.13,12446.1,13481.5,8351.9,8346.13,4936.51,13443.7,320.878,3227.52,13412.8,6613.08,9995.49,11290.4,4905.53,3211.75,4508.77,3206.07,318.725,6566.81,3197.15,6554.17,9904.43,9894.44,493.855,11547.2,8848.36,8838.86,2684.72,13170.7,1500.23,12123.8,835.891,9786.33,3149.77,9763,8475,7088.2,9726.99,6422.72,9702.33,2469.12,4758.39,10648.1,1475.44,3106.53,1471.61,6355.16,2446.41,12840.6,11193.4,6786.03,3542.43,12766.8,1455.6,5641.83,12710.1,12042.8,11061.8,11044.8,6864.04,6225.7,7808.42,4250.66,6196.35,4601.66,3467.9,3007.26,9310.47,9295.12,2039.44,3932.07,10815.1,12367.7,2972.84,2022.72,2962.81,7616.74,785.158,6042.67,2942.5,12196.6,2578.26,10360.5,2921.9,8110.44,8095.72
2449.34,5938.69,12050.6,7486.93,3833.47,5053.29,10597.6,12161.4,10635.9,7568.69,9128.1,10693,2954.62,12292,12313.4,3583.64,8275.33,9240.11,1056.64,4560.29,12440.4,5691.55,3954.55,9333.44,10932.3,801.463,12563.8,12584,7815.18,7827.51,1444.01,2409.96,10097.7,3056.85,3061.42,9511.19,6297.94,3074.96,4697.93,3721.7,9581.19,11858.7,1468.95,4731.32,9635.25,3109.56,6387.66,3117.86,1480.57,6413.1,13011.7,3608.7,5780.84,1489.76,5450.7,9774.03,2669.52,2150.11,3160.6,1500.15,7502.49,5495.66,13201.2,9864.86,1123.4,6535.59,4865.41,2173.51,1514.32,5892.6,6568.85,12293.5,9283.92,4898.84,3213.03,13374.4,11009.2,1912.08,3224.11,3226.75,3897.97,6632.63,855.057,11751.8,4943.38,1535.91,1536.95,11103.4,13510,4279.27,5993.16,3254.03,9426.9,7360.95,3259.54,4294.08,13573,3264.51,8813.42,1152.58,863.709,3662.02,13609.5,13614.6,864.969,8445.69,2230.5,2590.37,4316.2,13640.1,11909.5,10185.8,4610.62,5688.28,1554.79,8465.29,867.235,12601.5,5405.06,9146.95,3283.93,3284.01,5012.36,6740.59,4323.96,867.421,10195.5,3283.12,6738.05,6049.33,3779.38,10188.6,13647.5,11513.6,12585.3,8454.17,7405.84,10173.7,6036.64,13621.3,3273.28,2227.81,505.72,863.904,12542.2,11861.7,504.945,9089.86,13568.6,11838.1,4290.41,4970.34,4285.54,12839.2,10093,6667.72,11106.2,1537.44,1536.41,6649.51,10051.6,5607.4,13445.8,12395.2,5312.52,6618.69,10003.8,4239.22,4909.39,9977.53,3211.33,4224.11,6085.77,6571.31,5544.35,4877.27,4872.37,9900.41,13249.5,3183.1,493.244,12711.8,8833.68,13177.1,6495.29,5825.71,5472.96,9790.31,11435.4,6456.91,3143.4,13051.3,1487.02,8071.09,7405.94,4765.8,5746.53,1477.69,3754.96,483.318,310.751,6356.1,3094.35,12842,9572.64,7294.61,7927.82,12767.3,2597.59,8524.57,5804.52,6263.84,12670.9,11408.3,3668.85,12611.6,4623.04,12571.4,12551.1,3016.43,1429.67,6165.32,468.974,12448.2,6134.71,2035.66,5490.52,2028.93,9827.18,2966.94,1049.06,4509.22,10700.1,6971.4,10045.7,4828.49,7546.84,12147.6,3843.25,5975.77
6373.35,5502.38,2906.49,12089,1385.84,1388.27,9075.04,3859.41,1395.51,9124.3,783.913,2953.53,6065.87,5132.63,2968.89,4891.31,7672.67,10459.9,12416,12437.1,7097.74,4581.97,3008.92,3013.82,5228.67,3023.54,1437.29,804.964,12622.5,1076.24,11418.3,3052.06,1450.41,2420.77,477.507,3070.5,12779.3,2097.94,2611.16,3088.43,5088.6,11237.5,12891.3,2115.66,1475.1,3114.3,4757.98,12980.4,828.251,3130.81,12224.9,3138.83,5061.06,13082,6463.97,1495.61,13130.5,1499.09,5485.52,13177.3,4571.15,9858.73,4186.45,7190.95,12858.3,7555.96,1513.72,2176.98,3199.98,9942.95,4221.34,216.761,7609.2,3600.38,4911.32,851.796,3223.94,10017,3229.41,4255.44,3904.4,3907.48,3239.68,2562.89,3244.48,3246.8,3249.06,502.994,8389.12,1542.46,4971.62,13558.3,3261.38,7731.03,4299.04,13588.9,7385.18,1549.19,3271.55,4309.64,11890.4,3275.81,7764.26,3278.33,13642.8,4319.67,1554.6,10193,10195.8,5693.17,12608.7,5015.25,6745.95,10207.2,13677.3,13679.3,8480.84,6750.78,5020.26,10214.2,12625.6,13685.4,11946.2,12224.4,6062.58,1558.15,13682.9,7431.52,6749.59,13678.1,10207.9,11935.9,13670.9,8472.77,3284.73,6740.39,6738.54,2234.56,3281.05,3279.97,11217.5,1552.76,865.657,13623.6,8441.76,3272.17,8434,13598.5,3267.43,3265.73,1546.45,6695.25,219.356,3258.33,1542.91,3254.27,10096.9,10090,11109.5,2565.54,4949.41,1535.67,3238.23,4938.06,4256.83,1255.6,6624.05,3225.09,7632.77,2192.35,13376.6,4904.09,7252.97,2184.33,13325.5,13312.1,3198.1,9426.25,13270.9,13256.8,13242.4,11162.3,1506.59,4843.69,4568.02,838.471,8153.98,3159.72,7473.68,489.522,8114.45,13071.7,2483.03,3785.48,4779.39,5420.42,9694.42,12969.5,2638.23,4747.65,5383.98,12898.1,3740.06,10578.1,9587.1,1464.04,12805.4,6947.34,12767.3,8163.57,11111.7,10453,476.126,12669.9,3408.79,12630,1440.6,2566,12569.3,6194.37,10304.4,10918.8,6163.93,8088.77,12445,9274.89,9259.12,9857.9,9227.36,12338.6,299.929,12295.5,5118.26,2950.57,12230.1,7570.69,12186.2,12164.1,9064.82,4451.55
3815.5,4429.66,2464.7,9037.26,5987.42,10956.4,12172.1,6020.21,2941.93,6041.9,4502.52,12282.4,12304.2,7643.32,790.044,4542.04,6733.16,9882.16,206.459,1423.38,4580.77,12496.7,1430.28,3018.07,7787.39,2063.1,6846.46,11017.3,12640.7,12660.9,2584,9481.12,9026.59,11121.6,3070.42,12779,10800.1,9568.01,1465.17,6714.66,7981.91,1471.3,6371.87,6380.82,4100.24,8038.23,11333.2,3127.37,10363.7,13035,8092.11,488.205,9768.04,3151.54,6474.02,12118.3,3163.06,3822.22,10841.9,12524,1506.49,6527.87,842.794,8877.81,8228.38,9917.88,3198.56,7867.2,2533.79,848.625,1522.06,13368.3,850.939,851.684,7635.7,853.136,7649.38,10033.4,8340.16,6643.85,2561.19,1536.46,322.128,3739.69,10089.6,4686.1,4966.84,4970.23,13555.2,7725.32,9629.98,323.756,4985.87,2225.51,3947.74,13611.8,4996.71,3275.47,2773.97,506.813,9497.09,1554.46,12958.1,10196.6,11929.2,13670.6,6747.15,7247.74,3289.08,5021.41,3290.73,11554.5,2241.35,1559.76,2242.11,1560.23,220.999,8496.14,13706.9,8497.4,12647.1,1955.32,13708.7,870.365,5423.95,9177.89,4338.13,12643.9,4337.21,3293.46,10225.2,6067.96,4625.75,13691.2,3290.27,3289.44,11251.1,13676.6,5016.2,3285.48,3284.33,2235.29,8065.96,5006.89,12584.7,2231.6,4313.69,3274.53,652.694,3271.18,3269.41,4987,3265.68,4981.1,3261.72,13558.5,8399.61,13540.3,1541.44,5350.54,2211.9,1538.17,2564.05,1535.85,1534.65,3235.78,1804.71,12394.6,11717.1,3713.38,6611.39,5931.05,1524.17,13360.2,9962.73,7594.62,5271.58,9932.32,13292.2,13277.9,4867.51,9400.78,9878.57,8195.36,4180.81,3172.06,13172.8,11485.3,5090.24,12109,3153.17,4145.81,2142.38,8472.08,3137.29,6427.71,8710.07,5141.72,9683.01,11308,10298.6,4741.68,4735.01,821.651,2108.39,11849.4,12824.5,4056.09,12407,1457.82,12747.5,10468.4,11093.8,12688.3,12668.4,9442.11,4269.17,9411.91,9396.69,803.214,7779.53,12525.4,4845.74,2376.83,6152.01,12441.3,10215.5,9256.13,6110.18,6099.61,3908.56,7015.23,6067.65,12268.7,11621.5,10672.1,2938.94,12180.4,10964,12135.9
2903.36,5962.09,2914.06,12121,1389.42,2930.02,5082.73,7572.04,2945.83,4500.53,7613.09,12299,6082.37,5637.85,1054.04,12386.1,7693.88,12429.2,3944.82,12471.9,3007.39,12514.2,801.104,12556.1,7165.14,3990.82,305.365,2405.42,9449.91,12679.1,476.249,6277.85,7257.15,4041.3,1717.78,4697.96,12817.1,3088.58,5358.71,7982.18,4732.59,483.135,3754.34,3759.59,1479.47,11334.8,13002.3,829.654,1108.05,9745.02,9757.82,6459.46,13105.9,3156.35,9807.74,3164.12,5489.56,6507.74,13203.2,13218.7,3182.76,3186.35,13264.2,1513.74,8241.38,13307.9,9944.15,5557.69,8939.11,849.933,4234.86,13389.8,3222.68,6619.65,1530.06,10032,13452,2559.01,6649.09,7681.39,13497.7,2749.28,4279.49,5637.74,6680.66,2574.97,3650.17,1545.51,10134.5,4984.95,11180.8,4595.4,4598.12,4310.95,13627.1,3277.59,3776.44,10865.2,2234.84,4614.75,6239.04,5697.22,13678.6,5020.42,3789.39,3291.61,4122.12,5027.08,8496.37,6764.22,13713,1561.76,2245.08,13721.5,6771.12,10244.9,1957.97,2608.44,3983.84,3300.48,5037.78,3300.7,3300.71,6775.02,13731.2,3800.78,5036.99,8509.94,10245.5,4343.91,509.66,5716.64,2606.29,13714.2,12649.5,1560.84,6761.27,3293.08,3292.05,6754.88,1558.47,6749.96,4328.47,3285.96,13663.5,4322.88,5008.45,5398.9,8453.77,11897.8,3274.8,324.56,3662.87,3269.1,8424.47,1546.99,3262.86,861.846,3258.41,4969.32,13533.2,10765.5,3248.8,4954.21,1537.11,13479.5,10053,6639.9,11057.1,13432.4,6622.03,5587.33,7629.27,4910.5,3214.7,6590.07,848.803,12295.7,4885.65,1516.1,9916.16,11583.7,3187.84,13239.8,2692.72,841.015,1504.54,4836.25,4830.41,13145.2,4157.36,9787.76,12426.6,3146.1,11401.8,3137.96,9068,11356.2,6411.54,1103.12,7038.65,8021.04,2117.42,3103.87,8626.21,3563.61,4068.02,5346.04,2099.33,10515.8,6301.04,11760,477.427,10116.5,6262.05,6252.15,11039.7,4635.59,2067.49,6211.98,4613.09,1433.39,9348.06,12501,1426.49,6150.13,6139.65,5504.04,11176.7,7672.33,6097.28,12329.1,12307.2,12285.3,2953.3,12241.1,2005.95,6021.58,12174.3,10608.6
295.081,2912.44,12114.1,1388.73,4465.8,10634.6,5089.39,12226.7,784.343,12271.2,9787.83,5135.38,4530.57,2975.8,12381.2,12403,1420.2,12446.2,5694.57,3006.47,3467.25,10307,2058.87,6206.43,10994.6,7455.28,4002.87,12656.4,7860.22,12697.1,6276.98,7897.64,2599.33,1458.77,3079.28,4704.75,5081.32,1467.3,12874.1,12893.1,9638.54,3110.96,3115.35,6399.85,10958.3,7407.5,3780.69,13039.6,6443.83,12686.8,3149.13,5188.63,4817.37,3161.14,2155.66,4171.89,13191.8,10862.6,12200,12214.4,3187.67,1512.78,7566.97,12270.3,1517.67,9949.2,1520.81,1522.35,10996.6,4911.49,9325.85,2195.89,3227.78,3230.8,10038.9,8345.22,11761.4,2744.71,4952.43,10083,13519.5,3252.97,13541,3257.96,13561.6,4295.96,3265.01,13590.6,3269.42,7750.73,6718.91,5677.67,5681.06,3279.4,3281.21,6738.33,3284.66,4327.13,12978.8,4331.19,5022.68,3974.03,5708.94,13706.6,6765.18,3297.05,5717.02,3982.42,3300.03,2458.13,11990.3,10755.6,3803.94,3303.71,4350.88,13748.7,12002.9,5045.21,1058.34,2798.4,1165.87,3306.19,12006.8,1961.8,4353.23,3305.85,5730.08,13751,3304.9,3304.46,2249.37,13742.9,1842.99,4532.94,5038.69,2246.98,13726.5,13722.4,6768.38,2790.34,3794.85,13296.8,7801.37,11952.1,1558.57,8480.27,5016.71,868.035,6739.7,5009.03,3959.46,6728.57,13628.9,4601.23,4994.36,6711.98,7742.47,8421.43,7374.05,7368.73,3258.97,13544.9,3254.03,1540.76,7696.21,4561.32,5621.44,9381.56,6147.79,12412.4,13441.5,6626.39,2550.3,2547.86,7626.42,13376,12861.6,10978.1,4505.43,3203.26,846.74,9920.67,3192.78,13260.4,13245,3181.87,13213.7,9851.56,7508.45,13165.3,7489.84,13132.2,4153.19,8120.8,13081.1,12052.6,13046.2,6429.89,12003.7,3772.51,9685.17,826.188,11936.3,8009.98,9629.84,4728.55,6348.25,2105.43,10547.1,11177.5,10898.5,12764.8,10146.9,4671.67,6270.96,3684.2,8816.26,7203.19,4634.63,9407.85,9392.33,3023.63,10946.6,10928.2,2547.68,2375.47,5193.02,4565.45,7696.14,6116.21,5482.87,11133,10758.5,9183.89,2339.03,5111.56,10681.1,10661.6,8487.23,10622.5
11631.4,11170.2,7522.08,2315.13,9089.44,1040.77,3550.96,12242.7,1402.79,8554.55,10746.1,11702.2,2974.54,2030.73,2984.93,4560.5,3942.02,3000.36,1426.8,12506.1,1431.49,3975.63,4615.15,8432.29,3035.58,3040.51,9445.98,12674.2,6265.89,3829.63,4675.31,9521.94,4318.38,7933.51,4704.35,6334.67,5088.62,11608.7,12892.8,11271.5,11288,3115.48,826.689,7397.75,2131.08,13023.2,13041.2,6444.76,4799.5,5182.86,4812.18,7478.34,4442.24,5485.91,13179.2,840.11,9862.03,1123.45,4193.32,1511.69,1513.39,12611.6,4882.76,3203.27,4893.54,4510.49,13363.9,8678.81,6608.19,11025.1,8705.33,5597.56,13445.2,4260.43,11758.8,13482.9,3244.64,7337.09,3250.22,13530,13541.2,1933.7,7724.69,8414.3,8420.61,8426.78,1549.42,7394.29,8444.34,5679.78,3278.88,11913.6,507.538,13664.2,9154.29,8479.84,1558.57,3291.63,5026.36,11964.5,11969.8,8503.98,11979.8,6082.28,6776.32,3302.45,1960.27,4351.22,6277.39,4353.61,1566.52,2614.65,5049.9,13767.2,8535.62,13771.5,5053.03,11328.4,3311.2,3813.52,6797.5,511.559,3311.65,3311.6,9224.54,13776.2,13775.1,5053.25,2253.7,2253.4,9583.02,12016.2,873.753,10270.4,10268,5730.42,3023.1,10259.4,6779.53,3301.8,1563.55,2246.33,6769.58,9182.94,3295.33,2603.64,6757.52,3290.69,2056.81,6747.11,10201.3,11233.5,2234.4,3279.72,866.174,7547.86,5673.76,6713.76,5380.51,13587.2,3758.99,1545.54,10118.6,3256.66,9062.37,3924.55,1539.47,13499.5,13487.5,3240.08,13462.8,4935.48,13437.1,7931.6,13410.6,13397,12347.3,4906.08,4228.28,13340.6,3204.75,847.136,9924.82,3194.07,11579.8,4862.62,4471.92,3179.18,12527.5,2787.95,3167.55,1500.12,9804.88,3155.54,1494.5,9766.27,13065.7,5164.83,1486.75,6421.74,4769.44,4762.74,12956.6,3112.93,1474.61,11261.1,9615.43,12861.6,11210.6,12822.5,817.229,9542.51,1457.54,3066.81,3695.19,11088.7,9467.19,5612.17,11034.9,9420.93,805.253,1437.3,12556.7,1175.86,9342.21,7117.62,3002.55,10239.8,1059.54,7693.04,7679.51,7665.93,2971.57,2966.33,6070.29,2503.16,12251.1,4843.22,9718.59,7555.56
